,precision,recall,f1-score,support
341,1.0,1.0,1.0,3.0
342,1.0,1.0,1.0,1.0
343,1.0,1.0,1.0,4.0
344,1.0,1.0,1.0,1.0
345,0.0,0.0,0.0,1.0
346,0.5,1.0,0.6666666666666666,2.0
347,0.5555555555555556,0.7142857142857143,0.625,7.0
348,1.0,1.0,1.0,1.0
349,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0
351,0.5714285714285714,0.4,0.47058823529411764,10.0
352,1.0,1.0,1.0,1.0
353,1.0,1.0,1.0,2.0
354,0.0,0.0,0.0,1.0
355,0.0,0.0,0.0,1.0
356,1.0,1.0,1.0,7.0
357,1.0,1.0,1.0,2.0
358,1.0,1.0,1.0,4.0
359,1.0,1.0,1.0,1.0
360,1.0,1.0,1.0,1.0
361,1.0,1.0,1.0,1.0
362,0.0,0.0,0.0,1.0
363,1.0,1.0,1.0,1.0
364,0.0,0.0,0.0,1.0
365,1.0,0.5,0.6666666666666666,2.0
366,1.0,1.0,1.0,1.0
367,0.0,0.0,0.0,2.0
368,0.0,0.0,0.0,1.0
369,1.0,1.0,1.0,1.0
370,1.0,1.0,1.0,2.0
371,0.0,0.0,0.0,1.0
372,0.0,0.0,0.0,1.0
373,1.0,1.0,1.0,1.0
374,0.8,0.9230769230769231,0.8571428571428571,13.0
375,0.8888888888888888,1.0,0.9411764705882353,8.0
376,0.0,0.0,0.0,1.0
377,1.0,1.0,1.0,2.0
378,0.0,0.0,0.0,1.0
379,0.9333333333333333,1.0,0.9655172413793104,14.0
380,1.0,1.0,1.0,1.0
381,0.0,0.0,0.0,2.0
382,1.0,0.5,0.6666666666666666,2.0
383,0.0,0.0,0.0,1.0
384,1.0,1.0,1.0,2.0
385,0.5625,1.0,0.72,9.0
386,0.0,0.0,0.0,1.0
387,0.5,0.5,0.5,2.0
388,1.0,1.0,1.0,2.0
389,0.4,0.6666666666666666,0.5,3.0
390,0.0,0.0,0.0,1.0
391,1.0,1.0,1.0,1.0
392,1.0,1.0,1.0,4.0
393,1.0,1.0,1.0,6.0
394,0.75,1.0,0.8571428571428571,3.0
