0,0,149
0,8,2
0,69,1
0,82,1
0,97,1
0,265,1
0,1553,1
0,1616,1
1,1,2
2,8,1
3,471,1
4,4,2
5,135,1
6,6,2
7,82,1
8,82,1
8,265,1
9,9,1
10,312,1
10,1285,1
11,1714,1
12,12,1
13,8,1
14,82,2
15,0,1
16,16,2
17,265,1
17,306,1
18,0,1
19,82,1
19,299,1
20,20,1
21,21,4
21,26,1
22,8,1
23,69,1
24,265,1
25,25,1
26,0,4
26,26,39
26,82,1
26,118,1
26,230,2
26,1709,1
27,8,1
28,28,1
29,29,2
30,1448,1
31,0,1
32,32,1
33,33,2
34,34,11
35,34,1
36,0,1
37,82,1
38,38,1
39,39,1
40,265,1
41,41,4
42,208,1
43,43,1
43,1642,1
44,8,1
45,1567,1
46,46,1
47,0,1
47,8,1
47,82,2
47,563,1
47,565,1
47,1244,1
47,1448,5
47,1560,1
47,1570,2
48,82,1
49,49,10
49,82,1
50,339,1
51,82,1
52,52,1
53,26,1
53,53,12
53,565,1
54,432,2
55,432,1
56,267,1
57,57,1
58,58,1
59,1448,1
60,60,1
61,257,1
62,82,1
62,265,1
63,346,1
64,64,1
65,1252,1
65,1567,1
66,965,1
66,1232,1
67,67,2
68,68,1
69,69,1
70,1557,1
70,1709,1
71,69,1
71,265,1
72,72,2
73,73,2
74,8,1
74,74,2
75,75,1
76,76,2
77,658,1
78,8,1
78,78,7
79,82,1
80,80,13
80,1069,1
80,1448,1
81,82,1
82,0,1
82,34,1
82,82,14
82,1560,1
83,83,1
84,389,1
85,85,1
86,1593,1
87,87,15
88,88,1
89,82,1
90,90,3
90,265,1
90,312,1
91,265,1
91,514,1
92,92,3
93,82,2
94,1244,1
95,265,1
96,74,1
97,97,2
98,98,4
99,8,1
99,82,2
99,306,1
100,1387,1
101,1560,1
102,102,1
103,34,1
103,103,3
103,286,1
104,104,1
105,105,4
106,106,3
107,107,2
108,108,1
109,82,1
109,109,11
110,82,1
111,82,1
111,111,2
112,112,1
113,82,2
114,563,1
115,115,6
116,82,1
117,117,1
118,118,4
119,1448,1
120,120,32
121,121,6
122,82,1
122,1448,1
122,1560,1
123,123,1
124,124,4
125,339,1
126,82,1
127,127,2
128,128,1
129,129,1
130,130,2
131,131,28
132,132,1
133,424,1
134,82,2
135,135,1
136,563,1
137,82,1
137,137,2
137,265,1
138,1560,1
139,82,1
140,82,1
141,53,1
142,1167,1
143,82,1
144,299,1
144,1560,2
144,1766,1
145,82,2
145,286,1
145,299,1
145,312,1
146,360,1
147,147,4
147,286,2
147,471,1
148,148,4
149,149,4
150,150,1
151,170,2
152,8,1
153,1067,1
154,154,1
155,69,1
156,82,1
156,156,5
157,157,1
158,1448,1
159,8,1
159,183,1
159,1667,1
160,157,1
160,160,1
161,8,3
162,531,1
163,183,1
163,462,1
163,525,1
163,1668,1
164,82,1
165,165,1
166,528,1
167,1054,1
168,335,1
169,0,1
170,170,1
171,171,1
172,1448,1
173,74,1
174,82,1
175,527,1
176,176,2
177,177,1
178,178,1
179,82,1
180,180,1
181,181,2
182,182,1
183,265,1
183,332,1
183,1749,1
184,1560,1
185,8,1
185,171,1
185,183,1
185,1560,1
185,1570,1
186,1274,1
187,8,1
188,188,1
188,1651,1
189,82,1
190,82,1
190,190,2
191,8,1
191,389,1
191,481,1
191,1766,1
192,82,1
192,320,1
193,69,1
193,1570,1
193,1709,1
194,194,5
194,423,1
194,447,1
195,82,1
196,74,1
196,196,1
196,329,1
197,82,1
197,1560,1
198,198,2
199,199,1
200,462,1
