0,0,153
0,26,2
0,82,1
0,265,1
1,1,2
2,1340,1
3,565,1
4,4,2
5,135,1
6,6,2
7,1658,1
8,8,1
8,82,1
9,9,1
10,0,1
10,1114,1
11,82,1
12,12,1
13,1589,1
14,1757,1
14,1770,1
15,0,1
16,16,2
17,17,2
18,82,1
19,141,1
19,312,1
20,20,1
21,21,5
22,82,1
23,1560,1
24,563,1
25,25,1
26,0,4
26,20,1
26,26,37
26,88,1
26,128,1
26,230,3
26,1651,1
27,0,1
28,837,1
29,29,2
30,30,1
31,1180,1
32,32,1
33,33,2
34,34,9
34,82,1
34,565,1
35,34,1
36,1560,1
37,0,1
38,38,1
39,269,1
40,320,1
41,41,4
42,208,1
43,43,1
43,1642,1
44,44,1
45,1567,1
46,1228,1
47,47,13
47,1448,1
47,1570,1
48,82,1
49,49,11
50,82,1
51,1570,1
52,52,1
53,26,1
53,53,13
54,54,1
54,286,1
55,565,1
56,267,1
57,57,1
58,0,1
59,1560,1
60,60,1
61,1232,1
62,183,1
62,423,1
63,346,1
64,64,1
65,65,2
66,0,1
66,134,1
67,67,2
68,68,1
69,69,1
70,70,2
71,71,2
72,72,2
73,72,1
73,73,1
74,74,3
75,75,1
76,76,2
77,0,1
78,78,8
79,80,1
80,80,14
80,1448,1
81,243,1
82,8,1
82,82,16
83,83,1
84,84,1
85,245,1
86,1560,1
87,87,15
88,88,1
89,89,1
90,80,1
90,90,4
91,1448,1
91,1667,1
92,92,3
93,93,2
94,1560,1
95,95,1
96,82,1
97,97,2
98,98,4
99,82,1
99,99,1
99,221,1
99,953,1
100,1448,1
101,1153,1
102,102,1
103,82,1
103,103,3
103,1180,1
104,104,1
105,105,4
106,106,3
107,107,2
108,108,1
109,109,11
109,120,1
110,306,1
111,111,3
112,112,1
113,82,2
114,1244,1
115,115,6
116,116,1
117,117,1
118,118,4
119,119,1
120,120,32
121,121,6
122,122,3
123,123,1
124,121,2
124,124,2
125,388,1
126,1709,1
127,127,2
128,128,1
129,129,1
130,130,2
131,131,28
132,132,1
133,133,1
134,82,1
134,134,1
135,135,1
136,135,1
137,137,4
138,1093,1
139,82,1
140,140,1
141,306,1
142,423,1
143,120,1
144,0,1
144,299,1
144,1560,1
144,1766,1
145,8,1
145,82,1
145,1448,1
145,1545,1
145,1709,1
146,146,1
147,63,1
147,147,6
148,148,4
149,149,4
150,150,1
151,170,1
151,1651,1
152,145,1
153,1448,1
154,154,1
155,265,1
156,156,5
156,230,1
157,157,1
158,1448,1
159,183,1
159,379,1
159,531,1
160,157,1
160,160,1
161,82,3
162,162,1
163,183,1
163,385,1
163,435,1
163,1570,1
164,299,1
165,165,1
166,531,1
167,1570,1
168,825,1
169,1553,1
170,170,1
171,171,1
172,261,1
173,385,1
174,8,1
175,525,1
176,176,2
177,177,1
178,178,1
179,1570,1
180,180,1
181,181,2
182,565,1
183,423,1
183,471,1
183,1570,1
184,1560,1
185,82,1
185,183,2
185,265,1
185,1766,1
186,1274,1
187,269,1
188,188,1
188,1570,1
189,189,1
190,190,2
190,1448,1
191,188,1
191,518,1
191,531,2
192,82,1
192,183,1
193,193,3
194,194,5
194,430,1
194,447,1
195,82,1
196,147,1
196,329,1
196,392,1
197,197,1
197,435,1
198,198,2
199,1589,1
200,147,1
201,1560,1
202,202,2
203,1616,1
204,1567,1
205,205,5
206,82,1
206,1448,1
207,1384,1
208,208,2
209,131,1
210,1616,2
211,211,1
211,247,1
212,212,1
212,1031,1
213,157,1
213,183,1
214,214,7
214,1560,1
215,215,1
216,216,1
217,217,1
