0,0,146
0,8,1
0,26,2
0,82,2
0,97,1
0,265,1
0,299,1
0,794,1
0,1553,1
0,1709,1
1,1,2
2,82,1
3,565,1
4,4,2
5,563,1
6,6,2
7,82,1
8,82,1
8,265,1
9,9,1
10,306,1
10,1651,1
11,1232,1
12,20,1
13,8,1
14,82,2
15,0,1
16,16,2
17,82,2
18,82,1
19,82,1
19,299,1
20,20,1
21,0,1
21,21,4
22,265,1
23,69,1
24,265,1
25,25,1
26,0,4
26,26,37
26,82,1
26,230,4
26,310,1
26,1448,1
27,8,1
28,28,1
29,29,2
30,1448,1
31,82,1
32,32,1
33,33,2
34,34,10
34,1570,1
35,34,1
36,82,1
37,82,1
38,38,1
39,39,1
40,265,1
41,41,4
42,208,1
43,43,1
43,1642,1
44,265,1
45,1567,1
46,46,1
47,8,2
47,82,2
47,563,1
47,565,1
47,1448,7
47,1570,2
48,82,1
49,49,10
49,82,1
50,339,1
51,82,1
52,52,1
53,26,1
53,53,12
53,565,1
54,82,1
54,432,1
55,265,1
56,267,1
57,57,1
58,0,1
59,8,1
60,60,1
61,257,1
62,82,1
62,265,1
63,346,1
64,64,1
65,1252,1
65,1567,1
66,261,1
66,1343,1
67,67,2
68,68,1
69,69,1
70,82,1
70,1570,1
71,69,1
71,1448,1
72,72,2
73,73,2
74,74,2
74,1093,1
75,75,1
76,76,2
77,1,1
78,8,1
78,78,7
79,82,1
80,80,13
80,1448,1
80,1545,1
81,82,1
82,0,1
82,8,1
82,82,14
82,1557,1
83,83,1
84,565,1
85,85,1
86,1467,1
87,87,15
88,88,1
89,0,1
90,69,1
90,90,3
90,312,1
91,265,1
91,1560,1
92,92,3
93,82,2
94,1244,1
95,82,1
96,265,1
97,97,2
98,98,4
99,82,4
100,1448,1
101,1560,1
102,102,1
103,34,1
103,103,3
103,286,1
104,127,1
105,105,4
106,106,3
107,107,2
108,108,1
109,82,1
109,109,11
110,82,1
111,82,1
111,111,2
112,112,1
113,82,2
114,1448,1
115,115,6
116,82,1
117,117,1
118,118,4
119,1448,1
120,120,32
121,121,6
122,82,1
122,1448,1
122,1560,1
123,123,1
124,121,2
124,124,2
125,395,1
126,82,1
127,127,2
128,128,1
129,1232,1
130,130,2
131,131,28
132,132,1
133,1408,1
134,8,1
134,82,1
135,346,1
136,563,1
137,8,1
137,82,1
137,137,2
138,1560,1
139,82,1
140,82,1
141,53,1
142,261,1
143,82,1
144,183,1
144,1560,2
144,1766,1
145,8,2
145,82,2
145,1553,1
146,527,1
147,8,1
147,147,4
147,265,1
147,527,1
148,148,4
149,149,4
150,150,1
151,170,2
152,8,1
153,1560,1
154,154,1
155,69,1
156,82,1
156,156,5
157,157,1
158,82,1
159,8,1
159,183,1
159,385,1
160,157,1
160,160,1
161,8,2
161,82,1
162,531,1
163,183,1
163,346,1
163,623,1
163,1515,1
164,82,1
165,165,1
166,147,1
167,1651,1
168,335,1
169,0,1
170,170,1
171,171,1
172,1448,1
173,518,1
174,82,1
175,385,1
176,176,2
177,177,1
178,178,1
179,82,1
180,180,1
181,181,2
182,157,1
183,127,1
183,265,1
183,332,1
184,1560,1
185,8,1
185,82,1
185,171,1
185,183,1
185,1570,1
186,1274,1
187,8,1
188,8,1
188,188,1
189,265,1
190,82,1
190,190,2
191,8,2
191,389,1
191,531,1
192,82,1
192,132,1
193,8,1
193,1570,2
194,194,5
194,423,1
194,447,1
195,1553,1
196,74,1
196,196,1
196,329,1
197,82,1
197,1560,1
198,198,2
199,68,1
200,157,1
201,82,1
202,202,2
203,1616,1
204,204,1
205,205,5
206,1068,1
206,1448,1
207,1560,1
208,208,2
209,131,1
210,82,1
210,1448,1
211,211,2
212,82,1
212,265,1
213,69,1
213,385,1
214,214,8
215,215,1
216,216,1
217,217,2
218,82,1
219,219,1
220,82,1
221,221,4
221,265,1
222,222,1
223,148,1
224,224,1
225,225,1
226,226,1
227,69,1
228,563,1
229,8,1
230,230,41
231,231,1
232,1709,1
233,233,1
234,1679,1
235,235,2
236,1448,1
237,237,1
238,82,1
238,238,2
239,1387,1
240,82,1
240,240,2
241,241,1
242,82,2
