0,0,149
0,8,1
0,82,3
0,97,1
0,299,1
0,1457,1
0,1560,1
1,1,2
2,8,1
3,387,1
4,4,2
5,135,1
6,6,2
7,82,1
8,82,2
9,329,1
10,82,1
10,214,1
11,1408,1
12,299,1
13,8,1
14,82,1
14,265,1
15,0,1
16,16,2
17,17,2
18,82,1
19,82,2
20,20,1
21,21,4
21,82,1
22,265,1
23,1709,1
24,24,1
25,25,1
26,0,4
26,26,39
26,82,2
26,230,2
26,659,1
27,82,1
28,28,1
29,29,2
30,1651,1
31,568,1
32,32,1
33,33,2
34,34,8
34,1429,1
34,1570,1
34,1648,1
35,34,1
36,8,1
37,1541,1
38,38,1
39,39,1
40,82,1
41,41,4
42,208,1
43,43,1
43,1642,1
44,358,1
45,1567,1
46,46,1
47,8,2
47,47,10
47,1244,1
47,1692,2
48,82,1
49,49,11
50,230,1
51,82,1
52,52,1
53,26,1
53,53,13
54,8,1
54,358,1
55,265,1
56,267,1
57,82,1
58,58,1
59,8,1
60,60,1
61,257,1
62,265,2
63,525,1
64,64,1
65,69,1
65,1252,1
66,69,2
67,67,2
68,68,1
69,69,1
70,82,1
70,1557,1
71,69,1
71,1347,1
72,72,2
73,73,2
74,74,2
74,82,1
75,75,1
76,76,2
77,1,1
78,69,1
78,78,7
79,82,1
80,69,1
80,80,13
80,1448,1
81,82,1
82,8,1
82,82,15
82,1448,1
83,83,1
84,8,1
85,85,1
86,591,1
87,87,15
88,88,1
89,82,1
90,90,3
90,245,1
90,265,1
91,265,1
91,1570,1
92,92,3
93,82,2
94,82,1
95,265,1
96,1560,1
97,97,2
98,98,4
99,82,3
99,265,1
100,82,1
101,1560,1
102,102,1
103,34,1
103,82,1
103,103,3
104,127,1
105,105,4
106,106,3
107,107,2
108,320,1
109,109,12
110,82,1
111,111,3
112,112,1
113,82,2
114,135,1
115,115,6
116,82,1
117,117,1
118,118,4
119,1068,1
120,120,32
121,121,6
122,1567,3
123,123,1
124,115,2
124,121,1
124,471,1
125,82,1
126,8,1
127,127,2
128,128,1
129,90,1
130,130,2
131,131,28
132,531,1
133,1408,1
134,8,1
134,82,1
135,135,1
136,135,1
137,8,1
137,82,1
137,137,1
137,146,1
138,265,1
139,82,1
140,82,1
141,82,1
142,1651,1
143,8,1
144,8,1
144,183,1
144,531,1
144,1560,1
145,0,1
145,82,1
145,145,1
145,1127,1
145,1448,1
146,157,1
147,8,1
147,147,4
147,157,1
147,265,1
148,148,4
149,149,4
150,150,1
151,170,2
152,528,1
153,1560,1
154,154,1
155,82,1
156,156,5
156,358,1
157,157,1
158,265,1
159,157,1
159,260,1
159,358,1
160,157,2
161,8,1
161,82,1
161,265,1
162,531,1
163,163,2
163,183,1
163,462,1
164,82,1
165,165,1
166,444,1
167,82,1
168,69,1
169,1560,1
170,170,1
171,171,1
172,1448,1
173,265,1
174,82,1
175,175,1
176,176,2
177,177,1
178,178,1
179,82,1
180,180,1
181,181,1
181,531,1
182,1153,1
183,312,1
183,423,1
183,528,1
184,8,1
185,8,1
185,82,1
185,148,1
185,183,1
185,265,1
186,1274,1
187,82,1
188,8,1
188,1766,1
189,82,1
190,82,1
190,265,2
191,8,1
191,347,1
191,385,1
191,1766,1
192,82,1
192,1734,1
193,265,1
193,1570,1
193,1691,1
194,194,5
194,375,1
194,447,1
195,82,1
196,8,1
196,196,1
196,423,1
197,8,1
197,260,1
198,198,2
199,563,1
200,147,1
201,1560,1
202,202,2
203,1244,1
204,204,1
205,205,5
206,82,1
206,1347,1
207,385,1
208,208,2
209,131,1
210,82,2
211,211,2
212,265,2
213,385,1
213,1667,1
214,214,8
215,215,1
216,216,1
217,217,2
218,82,1
219,219,1
220,339,1
221,221,4
221,300,1
222,222,1
223,148,1
224,224,1
225,225,1
226,226,1
227,69,1
228,228,1
229,229,1
230,230,41
231,231,1
232,69,1
