0,0,150
0,30,1
0,265,1
0,671,1
0,1162,1
0,1541,1
0,1560,2
1,1,2
2,1560,1
3,3,1
4,4,2
5,5,1
6,6,2
7,8,1
8,8,2
9,9,1
10,211,1
10,214,1
11,1140,1
12,12,1
13,265,1
14,0,1
14,1244,1
15,15,1
16,16,2
17,17,2
18,82,1
19,82,1
19,211,1
20,20,1
21,21,4
21,82,1
22,1448,1
23,69,1
24,24,1
25,25,1
26,0,2
26,26,42
26,82,2
26,230,1
26,1139,1
27,265,1
28,28,1
29,29,2
30,30,1
31,502,1
32,32,1
33,33,2
34,34,11
35,233,1
36,36,1
37,37,1
38,38,1
39,39,1
40,82,1
41,41,4
42,208,1
43,43,1
43,1642,1
44,358,1
45,1567,1
46,46,1
47,47,13
47,286,1
47,1343,1
48,82,1
49,49,11
50,341,1
51,1712,1
52,52,1
53,26,1
53,53,12
53,493,1
54,54,1
54,340,1
55,358,1
56,56,1
57,161,1
58,58,1
59,1581,1
60,60,1
61,1232,1
62,62,1
62,340,1
63,346,1
64,64,1
65,1255,1
65,1500,1
66,66,2
67,67,2
68,68,1
69,69,1
70,70,1
70,78,1
71,71,1
71,1347,1
72,72,2
73,73,2
74,8,1
74,74,2
75,75,1
76,76,2
77,1230,1
78,78,7
78,1649,1
79,82,1
80,80,14
80,1709,1
81,82,1
82,82,16
82,217,1
83,83,1
84,84,1
85,85,1
86,86,1
87,0,1
87,87,14
88,88,1
89,89,1
90,90,4
90,306,1
91,265,1
91,1500,1
92,92,3
93,82,1
93,1567,1
94,82,1
95,562,1
96,286,1
97,97,2
98,98,4
99,82,2
99,1244,1
99,1391,1
100,206,1
101,1560,1
102,102,1
103,103,4
103,1570,1
104,104,1
105,105,4
106,106,3
107,107,2
108,108,1
109,109,12
110,110,1
111,82,1
111,111,2
112,112,1
113,82,1
113,206,1
114,135,1
115,115,6
116,8,1
117,117,1
118,118,4
119,69,1
120,120,32
121,121,6
122,122,3
123,123,1
124,124,4
125,125,1
126,8,1
127,127,2
128,128,1
129,129,1
130,130,2
131,131,28
132,132,1
133,1069,1
134,134,1
134,1667,1
135,135,1
136,135,1
137,137,2
137,161,1
137,1560,1
138,1560,1
139,983,1
140,82,1
141,141,1
142,330,1
143,1709,1
144,144,2
144,1268,1
144,1290,1
145,0,1
145,82,1
145,145,2
145,1560,1
146,146,1
147,147,5
147,260,1
147,528,1
148,148,4
149,149,4
150,150,1
151,151,1
151,170,1
152,358,1
153,1067,1
154,154,1
155,82,1
156,156,6
157,157,1
158,265,1
159,351,1
159,401,1
159,1550,1
160,160,1
160,183,1
161,8,1
161,161,2
162,162,1
163,163,2
163,183,1
163,444,1
164,82,1
165,165,1
166,1585,1
167,82,1
168,563,1
169,1589,1
170,170,1
171,171,1
172,1651,1
173,197,1
174,82,1
175,175,1
176,176,1
176,329,1
177,177,1
178,178,1
179,179,1
180,180,1
181,181,2
182,182,1
183,312,1
183,332,1
183,471,1
184,248,1
185,185,1
185,190,1
185,312,1
185,473,1
185,1560,1
186,186,1
187,53,1
188,188,1
188,1651,1
189,189,1
190,82,1
190,145,1
190,265,1
191,8,1
191,401,1
191,471,1
191,531,1
192,444,1
192,534,1
193,193,1
193,1691,1
193,1709,1
194,194,6
194,447,1
195,82,1
196,196,1
196,286,1
196,520,1
197,197,1
197,401,1
198,198,2
199,563,1
200,147,1
201,1560,1
202,202,2
203,1219,1
204,204,1
205,205,5
206,206,1
206,265,1
207,360,1
208,208,2
209,209,1
210,256,1
210,277,1
211,211,2
212,161,1
212,507,1
213,265,1
213,556,1
214,214,8
215,215,1
216,216,1
217,217,2
218,82,1
219,219,1
220,991,1
221,221,5
222,222,1
223,223,1
224,224,1
225,225,1
226,226,1
227,69,1
228,228,1
229,229,1
230,230,41
231,231,1
232,80,1
233,233,1
234,1679,1
235,235,2
236,1028,1
237,237,1
238,238,2
238,1290,1
239,825,1
240,135,1
240,240,2
241,241,1
242,8,1
242,242,1
243,82,1
243,243,3
244,1244,1
245,245,1
246,246,1
247,247,2
248,82,1
248,265,1
248,1579,1
249,249,1
250,134,1
251,251,6
252,252,3
253,253,4
254,265,1
254,1093,1
255,69,1
256,256,1
257,257,3
258,258,2
259,259,1
260,260,1
261,261,10
261,588,1
262,69,1
263,263,1
264,264,2
265,71,1
265,265,2
266,266,1
267,267,12
268,268,2
269,269,11
269,1658,2
270,270,2
271,271,1
272,272,1
273,273,2
274,274,8
275,275,1
276,276,21
277,80,1
277,277,5
278,278,1
279,279,2
280,280,1
281,281,1
282,282,1
283,0,1
283,1579,1
284,110,1
285,285,1
286,286,6
287,287,1
288,288,4
289,289,4
290,290,1
