0,0,154
0,265,1
0,306,1
0,312,1
1,1,2
2,120,1
3,3,1
4,4,2
5,135,1
6,6,2
7,326,1
8,8,1
8,119,1
9,9,1
10,10,2
11,8,1
12,12,1
13,185,1
14,14,2
15,0,1
16,16,2
17,17,2
18,82,1
19,19,1
19,1332,1
20,20,1
21,21,5
22,82,1
23,1698,1
24,563,1
25,25,1
26,0,3
26,26,38
26,30,1
26,88,1
26,230,3
26,286,1
26,1067,1
27,27,1
28,1510,1
29,29,2
30,30,1
31,1019,1
32,32,1
33,33,2
34,34,8
34,565,1
34,968,1
34,1553,1
35,35,1
36,1560,1
37,37,1
38,38,1
39,39,1
40,306,1
41,41,4
42,208,1
43,43,2
44,44,1
45,122,1
46,1228,1
47,47,12
47,72,1
47,1054,1
47,1692,1
48,48,1
49,49,11
50,565,1
51,51,1
52,52,1
53,26,1
53,53,13
54,54,1
54,354,1
55,412,1
56,267,1
57,57,1
58,58,1
59,1567,1
60,60,1
61,1526,1
62,62,1
62,346,1
63,346,1
64,64,1
65,65,2
66,1036,1
66,1237,1
67,67,2
68,68,1
69,69,1
70,70,2
71,71,2
72,72,2
73,73,2
74,74,3
75,75,1
76,76,2
77,0,1
78,78,8
79,79,1
80,0,1
80,80,13
80,1448,1
81,156,1
82,82,15
82,189,1
82,1560,1
83,83,1
84,84,1
85,245,1
86,86,1
87,87,15
88,88,1
89,89,1
90,80,1
90,90,4
91,312,1
91,1448,1
92,92,3
93,93,2
94,94,1
95,95,1
96,230,1
97,97,2
98,98,4
99,82,1
99,99,2
99,1274,1
100,1244,1
101,351,1
102,102,1
103,103,4
103,1068,1
104,104,1
105,105,4
106,106,3
107,107,2
108,108,1
109,109,10
109,120,1
109,312,1
110,110,1
111,111,3
112,112,1
113,82,2
114,1616,1
115,115,6
116,395,1
117,117,1
118,118,4
119,119,1
120,120,32
121,121,6
122,122,2
122,1567,1
123,123,1
124,124,2
124,420,2
125,125,1
126,341,1
127,127,2
128,128,1
129,129,1
130,130,2
131,131,27
131,1067,1
132,132,1
133,133,1
134,134,1
134,1262,1
135,135,1
136,135,1
137,137,4
138,1553,1
139,82,1
140,1396,1
141,265,1
142,423,1
143,965,1
144,144,1
144,299,1
144,375,1
144,708,1
145,145,1
145,188,1
145,260,1
145,1553,1
145,1570,1
146,1451,1
147,147,5
147,156,1
147,340,1
148,148,4
149,149,4
150,150,1
151,151,1
151,1068,1
152,152,1
153,1698,1
154,154,1
155,1709,1
156,156,6
157,157,1
158,80,1
159,159,1
159,183,1
159,379,1
160,160,1
160,351,1
161,161,2
161,299,1
162,162,1
163,163,2
163,367,1
163,436,1
164,1244,1
165,165,1
166,444,1
167,82,1
168,276,1
169,1553,1
170,170,1
171,171,1
172,261,1
173,528,1
174,1545,1
175,175,1
176,176,2
177,177,1
178,178,1
179,34,1
180,180,1
181,181,2
182,182,1
183,144,1
183,333,1
183,423,1
184,184,1
185,183,1
185,185,1
185,473,1
185,1285,1
185,1551,1
186,186,1
187,150,1
188,188,2
189,189,1
190,190,2
190,1093,1
191,188,1
191,389,1
191,518,1
191,531,1
192,82,1
192,435,1
193,193,2
193,197,1
194,194,6
194,1408,1
195,82,1
196,154,1
196,196,1
196,401,1
197,197,2
198,198,2
199,199,1
200,147,1
201,201,1
202,202,2
203,1616,1
204,204,1
205,205,4
205,1408,1
206,30,1
206,206,1
207,207,1
208,208,2
209,209,1
210,210,1
210,1713,1
211,211,1
211,1651,1
212,212,2
213,404,1
213,1332,1
214,214,8
215,215,1
216,216,1
217,217,2
218,82,1
219,219,1
220,230,1
221,221,5
222,222,1
223,223,1
224,224,1
225,225,1
226,226,1
227,339,1
228,228,1
229,229,1
230,0,3
230,26,1
230,230,37
231,231,1
232,120,1
233,233,1
234,410,1
235,235,2
236,1519,1
237,237,1
238,238,3
239,1448,1
240,240,3
241,241,1
242,289,1
242,299,1
243,243,4
244,244,1
245,245,1
246,246,1
247,247,2
248,82,1
248,248,2
249,249,1
250,1244,1
251,251,6
252,252,3
253,253,4
254,134,1
254,1553,1
255,1691,1
256,74,1
257,257,3
258,258,2
259,648,1
260,260,1
261,261,11
262,262,1
263,263,1
264,264,2
265,265,3
266,1407,1
