0,0,149
0,8,1
0,82,1
0,97,1
0,265,2
0,794,1
0,1545,1
0,1560,1
1,1,2
2,82,1
3,471,1
4,4,2
5,135,1
6,6,2
7,265,1
8,8,2
9,9,1
10,306,1
10,1709,1
11,1387,1
12,299,1
13,8,1
14,82,1
14,306,1
15,0,1
16,16,2
17,17,2
18,265,1
19,82,1
19,299,1
20,20,1
21,21,4
21,82,1
22,82,1
23,69,1
24,82,1
25,25,1
26,0,2
26,26,41
26,82,2
26,230,2
26,1482,1
27,27,1
28,28,1
29,29,2
30,261,1
31,1146,1
32,32,1
33,33,1
33,1471,1
34,34,11
35,34,1
36,1560,1
37,82,1
38,38,1
39,39,1
40,82,1
41,41,4
42,208,1
43,43,1
43,1642,1
44,44,1
45,1054,1
46,46,1
47,8,1
47,47,11
47,1570,3
48,82,1
49,49,11
50,1560,1
51,82,1
52,52,1
53,26,1
53,53,12
53,565,1
54,82,1
54,565,1
55,265,1
56,267,1
57,57,1
58,58,1
59,8,1
60,60,1
61,257,1
62,260,1
62,265,1
63,346,1
64,64,1
65,1387,1
65,1448,1
66,8,1
66,66,1
67,67,2
68,68,1
69,69,1
70,1560,1
70,1709,1
71,69,1
71,82,1
72,72,2
73,73,2
74,74,3
75,75,1
76,76,2
77,1054,1
78,78,8
79,82,1
80,80,14
80,1448,1
81,82,1
82,8,1
82,82,13
82,265,1
82,1244,1
82,1560,1
83,83,1
84,8,1
85,85,1
86,274,1
87,87,15
88,88,1
89,0,1
90,90,3
90,265,1
90,312,1
91,265,1
91,563,1
92,92,3
93,82,1
93,1415,1
94,82,1
95,306,1
96,1709,1
97,97,2
98,98,4
99,8,1
99,82,1
99,1093,1
99,1709,1
100,82,1
101,1560,1
102,102,1
103,82,1
103,103,3
103,1570,1
104,127,1
105,105,4
106,106,3
107,107,2
108,108,1
109,109,12
110,82,1
111,111,2
111,1448,1
112,112,1
113,82,2
114,1560,1
115,115,6
116,82,1
117,117,1
118,118,4
119,1448,1
120,82,1
120,120,30
120,265,1
121,121,6
122,82,1
122,122,2
123,123,1
124,124,4
125,125,1
126,1560,1
127,127,2
128,128,1
129,80,1
130,130,2
131,131,28
132,16,1
133,1408,1
134,82,2
135,135,1
136,135,1
137,82,2
137,137,1
137,429,1
138,265,1
139,82,1
140,82,1
141,1651,1
142,329,1
143,8,1
144,8,1
144,144,1
144,299,1
144,1560,1
145,0,1
145,82,1
145,326,1
145,531,1
145,1570,1
146,444,1
147,8,1
147,63,1
147,147,4
147,417,1
148,148,4
149,149,4
150,150,1
151,170,2
152,1667,1
153,1448,1
154,154,1
155,120,1
156,8,1
156,156,5
157,157,1
158,82,1
159,183,1
159,260,1
159,1667,1
160,157,1
160,160,1
161,8,2
161,1093,1
162,178,1
163,26,1
163,163,1
163,183,1
163,435,1
164,82,1
165,165,1
166,531,1
167,1244,1
168,1560,1
169,1570,1
170,170,1
171,171,1
172,82,1
173,1766,1
174,82,1
175,175,1
176,176,2
177,177,1
178,178,1
179,8,1
180,180,1
181,181,2
182,26,1
183,423,1
183,545,1
183,1560,1
184,1560,1
185,8,2
185,82,1
185,183,1
185,444,1
186,1274,1
187,187,1
188,82,1
188,188,1
189,8,1
190,82,1
190,120,1
190,261,1
191,8,1
191,178,1
191,389,1
191,481,1
192,8,1
192,82,1
193,1560,1
193,1570,1
193,1709,1
194,194,6
194,353,1
195,82,1
196,286,1
196,329,1
196,402,1
197,8,1
197,197,1
198,198,2
199,1570,1
200,462,1
201,1560,1
202,202,2
203,1616,1
204,204,1
205,205,5
206,265,1
206,1448,1
207,339,1
208,208,2
209,131,1
210,210,2
211,211,2
212,82,1
212,1560,1
213,69,1
213,351,1
214,214,8
215,215,1
216,216,1
217,217,2
218,82,1
219,219,1
220,109,1
221,221,5
222,222,1
223,148,1
224,224,1
225,565,1
226,226,1
227,265,1
