Metric,Value
Validation,
Validation F1 Score,0.8932900373401672
Validation Accuracy Score,0.9111905826255402
Regular Testing,
Test F1 Score,0.7612275578281321
Test Accuracy Score,0.8949642431466031
Test MCC,0.8945316002613884
Test Balanced Accuracy,0.782901564883232
Bootstrapping Results,
Accuracy ,0.8947701132300359
F1-Score,0.7664622761116066
MCC,0.8943357278774576
Balanced Accuracy,0.8014353679272803
