Metric,Value
Validation,
Validation F1 Score,0.8008032714234302
Validation Accuracy Score,0.8390701832811801
Regular Testing,
Test F1 Score,0.5691193807470564
Test Accuracy Score,0.8160011918951132
Test MCC,0.8152305893802594
Test Balanced Accuracy,0.5931849765862519
