Metric,Value
Validation,
Validation F1 Score,0.9073643792286956
Validation Accuracy Score,0.9223662643421249
Regular Testing,
Test F1 Score,0.7901397058676707
Test Accuracy Score,0.9076281287246722
Test MCC,0.9072461209602354
Test Balanced Accuracy,0.8163488193101658
Bootstrapping Results,
Accuracy ,0.9074596245530393
F1-Score,0.7900773247656137
MCC,0.9070761763740923
Balanced Accuracy,0.8312770868215168
