Metric,Value
Validation,
Validation F1 Score,0.8752223580233969
Validation Accuracy Score,0.8985096870342772
Regular Testing,
Test F1 Score,0.7205398699740183
Test Accuracy Score,0.8852630010430637
Test MCC,0.884783828334684
Test Balanced Accuracy,0.7581163714043762
Bootstrapping Results,
Accuracy ,0.885174936671137
F1-Score,0.725329441316018
MCC,0.8846935627164343
Balanced Accuracy,0.7791643945574559
