Metric,Value
Validation,
Validation F1 Score,0.890657380852671
Validation Accuracy Score,0.9107435553568768
Regular Testing,
Test F1 Score,0.731661165480322
Test Accuracy Score,0.8861740166865316
Test MCC,0.8856954065598927
Test Balanced Accuracy,0.7576498917995462
Bootstrapping Results,
Accuracy ,0.885965137067938
F1-Score,0.7381347442643453
MCC,0.8854847260967926
Balanced Accuracy,0.7799633702901688
