Metric,Value
Validation,
Validation F1 Score,0.805786796667363
Validation Accuracy Score,0.8350223546944858
Regular Testing,
Test F1 Score,0.6105077104811425
Test Accuracy Score,0.8125465653404857
Test MCC,0.8117465975173672
Test Balanced Accuracy,0.647415339329393
Bootstrapping Results,
Accuracy ,0.8123054686335868
F1-Score,0.6147463647286755
MCC,0.8115015400210827
Balanced Accuracy,0.6733190993296728
