Metric,Value
Validation,
Validation F1 Score,0.9137278539268395
Validation Accuracy Score,0.9290611028315946
Regular Testing,
Test F1 Score,0.7998015822745543
Test Accuracy Score,0.9150648189539562
Test MCC,0.9147111796804535
Test Balanced Accuracy,0.8267256264481457
Bootstrapping Results,
Accuracy ,0.9149375651914766
F1-Score,0.799933795805632
MCC,0.9145819759312366
Balanced Accuracy,0.8410562569647815
