Metric,Value
Validation,
Validation F1 Score,0.8772222385134151
Validation Accuracy Score,0.8976307554760841
Regular Testing,
Test F1 Score,0.7304032557184184
Test Accuracy Score,0.8824493444576877
Test MCC,0.8819716051480058
Test Balanced Accuracy,0.7532196175883682
Bootstrapping Results,
Accuracy ,0.8821814660309893
F1-Score,0.7380913403199255
MCC,0.8817015966362226
Balanced Accuracy,0.774246484055981
