Metric,Value
Validation,
Validation F1 Score,0.8271436132133911
Validation Accuracy Score,0.8536512667660209
Regular Testing,
Test F1 Score,0.6495191834574995
Test Accuracy Score,0.8308746833556847
Test MCC,0.8301625597599195
Test Balanced Accuracy,0.6793670860027379
Bootstrapping Results,
Accuracy ,0.8305876918492028
F1-Score,0.6537191450652904
MCC,0.8298716073567833
Balanced Accuracy,0.7027056852094224
