Metric,Value
Validation,
Validation F1 Score,0.812503284814636
Validation Accuracy Score,0.8427719821162444
Regular Testing,
Test F1 Score,0.637043891638795
Test Accuracy Score,0.8281925197437043
Test MCC,0.8274791841986033
Test Balanced Accuracy,0.6618983383529712
Bootstrapping Results,
Accuracy ,0.8279101475189986
F1-Score,0.6463830703865735
MCC,0.8271925632500468
Balanced Accuracy,0.687608910270396
