Metric,Value
Validation,
Validation F1 Score,0.8695949228838654
Validation Accuracy Score,0.889261256010491
Regular Testing,
Test F1 Score,0.7467859152167832
Test Accuracy Score,0.8730690760711163
Test MCC,0.8725978860509565
Test Balanced Accuracy,0.7720980393742268
Bootstrapping Results,
Accuracy ,0.873261877003789
F1-Score,0.7510235948981856
MCC,0.8727906355666943
Balanced Accuracy,0.7918726958048767
