Metric,Value
Validation,
Validation F1 Score,0.8788003990778326
Validation Accuracy Score,0.8969838263150226
Regular Testing,
Test F1 Score,0.7617998278767592
Test Accuracy Score,0.8794812008160886
Test MCC,0.8790043232725716
Test Balanced Accuracy,0.7872415452795544
Bootstrapping Results,
Accuracy ,0.8797210725735936
F1-Score,0.7642328546231792
MCC,0.8792444044059544
Balanced Accuracy,0.8058435993079749
