Metric,Value
Validation,
Validation F1 Score,0.909948747753265
Validation Accuracy Score,0.9254843517138599
Regular Testing,
Test F1 Score,0.7910558578920018
Test Accuracy Score,0.9116376098942035
Test MCC,0.9112698135975934
Test Balanced Accuracy,0.8168201960774477
Bootstrapping Results,
Accuracy ,0.9114915809864401
F1-Score,0.7925736424246373
MCC,0.9111217553784794
Balanced Accuracy,0.8326898253403632
