Metric,Value
Validation,
Validation F1 Score,0.8162372503510387
Validation Accuracy Score,0.8456035767511177
Regular Testing,
Test F1 Score,0.6434013583166696
Test Accuracy Score,0.8317687378930114
Test MCC,0.8310605617107174
Test Balanced Accuracy,0.6714160687114354
Bootstrapping Results,
Accuracy ,0.8315808374310831
F1-Score,0.6509283881547574
MCC,0.8308689272007453
Balanced Accuracy,0.6964145945051331
