Metric,Value
Validation,
Validation F1 Score,0.8820418345873225
Validation Accuracy Score,0.8991694594200786
Regular Testing,
Test F1 Score,0.7587858799682989
Test Accuracy Score,0.8796269309239289
Test MCC,0.8791050264416536
Test Balanced Accuracy,0.7861045465685046
Bootstrapping Results,
Accuracy ,0.8799320897697465
F1-Score,0.7601086559326845
MCC,0.8794111575489303
Balanced Accuracy,0.8041119671233875
