Metric,Value
Validation,
Validation F1 Score,0.9035918751999215
Validation Accuracy Score,0.9193860825510356
Regular Testing,
Test F1 Score,0.7897749408836917
Test Accuracy Score,0.9062872467222884
Test MCC,0.9059005264881792
Test Balanced Accuracy,0.8120246309792212
Bootstrapping Results,
Accuracy ,0.9061391537544696
F1-Score,0.7903500536761167
MCC,0.9057510066495604
Balanced Accuracy,0.8267067876549802
