Metric,Value
Validation,
Validation F1 Score,0.9008358048881661
Validation Accuracy Score,0.9189269746646795
Regular Testing,
Test F1 Score,0.7677085654213782
Test Accuracy Score,0.9025480554313813
Test MCC,0.9021380958989962
Test Balanced Accuracy,0.7976222562561325
Bootstrapping Results,
Accuracy ,0.9024732528684251
F1-Score,0.76902900166635
MCC,0.9020613180004547
Balanced Accuracy,0.8148957680090154
