Metric,Value
Validation,
Validation F1 Score,0.8257644259801002
Validation Accuracy Score,0.8523099850968704
Regular Testing,
Test F1 Score,0.6440237970720785
Test Accuracy Score,0.8299806288183579
Test MCC,0.8292559430779546
Test Balanced Accuracy,0.6743087317042289
Bootstrapping Results,
Accuracy ,0.8297572641931157
F1-Score,0.648608165403768
MCC,0.8290287747362622
Balanced Accuracy,0.6978128726513113
