Metric,Value
Validation,
Validation F1 Score,0.8983587858962736
Validation Accuracy Score,0.9166915052160953
Regular Testing,
Test F1 Score,0.7576144412800838
Test Accuracy Score,0.8965876918492028
Test MCC,0.8961545149977769
Test Balanced Accuracy,0.7888207750660593
Bootstrapping Results,
Accuracy ,0.8964935181046044
F1-Score,0.7584605756806438
MCC,0.8960582201303735
Balanced Accuracy,0.806213748917611
