Metric,Value
Validation,
Validation F1 Score,0.9097117217015588
Validation Accuracy Score,0.9259314456035768
Regular Testing,
Test F1 Score,0.7924493864628697
Test Accuracy Score,0.9122336462524214
Test MCC,0.9118674076846713
Test Balanced Accuracy,0.8184727268659842
Bootstrapping Results,
Accuracy ,0.9121756817165847
F1-Score,0.7930521911552416
MCC,0.9118077070033207
Balanced Accuracy,0.8336997392611466
