Metric,Value
Validation,
Validation F1 Score,0.8754951418764714
Validation Accuracy Score,0.8946505736849948
Regular Testing,
Test F1 Score,0.7115510635728015
Test Accuracy Score,0.8727651966626937
Test MCC,0.8722477747805224
Test Balanced Accuracy,0.7379730481176164
Bootstrapping Results,
Accuracy ,0.8726294696066745
F1-Score,0.7170661684891085
MCC,0.8721105066114717
Balanced Accuracy,0.7588436458931733
