Metric,Value
Validation,
Validation F1 Score,0.8975427643610693
Validation Accuracy Score,0.9144687825957384
Regular Testing,
Test F1 Score,0.7729573067177894
Test Accuracy Score,0.8983909415971395
Test MCC,0.8979776906121434
Test Balanced Accuracy,0.7952146266874244
Bootstrapping Results,
Accuracy ,0.8982501489868892
F1-Score,0.775891606444703
MCC,0.8978353250782399
Balanced Accuracy,0.8118262209559594
