Metric,Value
Validation,
Validation F1 Score,0.8148677525537592
Validation Accuracy Score,0.8432190760059612
Regular Testing,
Test F1 Score,0.6307436849143773
Test Accuracy Score,0.8211890925346446
Test MCC,0.8204288877702879
Test Balanced Accuracy,0.6615965061496453
Bootstrapping Results,
Accuracy ,0.8209883772910148
F1-Score,0.6361955370533838
MCC,0.8202244571632059
Balanced Accuracy,0.6863236707616084
