Metric,Value
Validation,
Validation F1 Score,0.90190953201777
Validation Accuracy Score,0.9198211624441133
Regular Testing,
Test F1 Score,0.7776154359728272
Test Accuracy Score,0.9071673372075697
Test MCC,0.9067810351050268
Test Balanced Accuracy,0.803090442868925
Bootstrapping Results,
Accuracy ,0.907064520935777
F1-Score,0.7811825893154266
MCC,0.9066761543317705
Balanced Accuracy,0.8202077369841765
