Metric,Value
Validation,
Validation F1 Score,0.8693527167501188
Validation Accuracy Score,0.8928464977645305
Regular Testing,
Test F1 Score,0.7126040749522274
Test Accuracy Score,0.8827298465206378
Test MCC,0.8822387454898185
Test Balanced Accuracy,0.7418449353352167
Bootstrapping Results,
Accuracy ,0.8825888839219193
F1-Score,0.7215222516990447
MCC,0.8820951655111425
Balanced Accuracy,0.7650072824831812
