Metric,Value
Validation,
Validation F1 Score,0.8217434437594916
Validation Accuracy Score,0.8497764530551416
Regular Testing,
Test F1 Score,0.6520283283861557
Test Accuracy Score,0.8340038742363284
Test MCC,0.833308131185224
Test Balanced Accuracy,0.6794384759844808
Bootstrapping Results,
Accuracy ,0.8338283415288333
F1-Score,0.6568343505807589
MCC,0.8331289970537072
Balanced Accuracy,0.703773455952859
