Metric,Value
Validation,
Validation F1 Score,0.8077182085464392
Validation Accuracy Score,0.83725782414307
Regular Testing,
Test F1 Score,0.6083947186266095
Test Accuracy Score,0.81135449262405
Test MCC,0.8105450343709326
Test Balanced Accuracy,0.642591034114258
Bootstrapping Results,
Accuracy ,0.8112104008344508
F1-Score,0.614231779108049
MCC,0.8103971648790648
Balanced Accuracy,0.6690355415738514
