Metric,Value
Validation,
Validation F1 Score,0.8594202737754701
Validation Accuracy Score,0.8845007451564829
Regular Testing,
Test F1 Score,0.7027593207240765
Test Accuracy Score,0.8724482193413798
Test MCC,0.8719185098565334
Test Balanced Accuracy,0.7287207809981063
Bootstrapping Results,
Accuracy ,0.8722878855610192
F1-Score,0.7101750470358934
MCC,0.8717551651263005
Balanced Accuracy,0.7508793033892003
