Metric,Value
Validation,
Validation F1 Score,0.8559155061581217
Validation Accuracy Score,0.8801966919982119
Regular Testing,
Test F1 Score,0.6879503829371894
Test Accuracy Score,0.8650178784266984
Test MCC,0.8644849321169585
Test Balanced Accuracy,0.7116930312446891
Bootstrapping Results,
Accuracy ,0.8648790226460072
F1-Score,0.6999372121573539
MCC,0.8643443346592155
Balanced Accuracy,0.7365241698693531
