Metric,Value
Validation,
Validation F1 Score,0.8295640333472497
Validation Accuracy Score,0.856929955290611
Regular Testing,
Test F1 Score,0.6545554881965279
Test Accuracy Score,0.8365370287587542
Test MCC,0.8358494095152736
Test Balanced Accuracy,0.6845791559349148
Bootstrapping Results,
Accuracy ,0.8363746088511399
F1-Score,0.660245794368247
MCC,0.8356834354393821
Balanced Accuracy,0.7077448583179003
