Metric,Value
Validation,
Validation F1 Score,0.8161223845417623
Validation Accuracy Score,0.8436661698956781
Regular Testing,
Test F1 Score,0.6356351803824183
Test Accuracy Score,0.8244672925048427
Test MCC,0.8237226393591494
Test Balanced Accuracy,0.6692291282312687
Bootstrapping Results,
Accuracy ,0.8243202205334524
F1-Score,0.641360846752182
MCC,0.8235721598550191
Balanced Accuracy,0.6935593074420847
