Metric,Value
Validation,
Validation F1 Score,0.8623266796557247
Validation Accuracy Score,0.8830278646997467
Regular Testing,
Test F1 Score,0.6856384378992566
Test Accuracy Score,0.8608462455303934
Test MCC,0.8602819086050126
Test Balanced Accuracy,0.7173352704430449
Bootstrapping Results,
Accuracy ,0.8607273539928487
F1-Score,0.6899738207392766
MCC,0.8601611749482123
Balanced Accuracy,0.7398841095140738
