Metric,Value
Validation,
Validation F1 Score,0.896364938261996
Validation Accuracy Score,0.913425718968857
Regular Testing,
Test F1 Score,0.7762434477093842
Test Accuracy Score,0.9000297973778307
Test MCC,0.899620557050757
Test Balanced Accuracy,0.7980927660007445
Bootstrapping Results,
Accuracy ,0.8999140345649582
F1-Score,0.7780841977223556
MCC,0.899503612104902
Balanced Accuracy,0.814146659557975
