Metric,Value
Validation,
Validation F1 Score,0.9137114625330578
Validation Accuracy Score,0.9283159463487333
Regular Testing,
Test F1 Score,0.7976049833341101
Test Accuracy Score,0.915958873491283
Test MCC,0.9156077926159979
Test Balanced Accuracy,0.8249847778057172
Bootstrapping Results,
Accuracy ,0.9158557592013112
F1-Score,0.7990097343543259
MCC,0.9155028233168473
Balanced Accuracy,0.8402137985776191
