Metric,Value
Validation,
Validation F1 Score,0.8955256481293947
Validation Accuracy Score,0.9122336462524214
Regular Testing,
Test F1 Score,0.7724931007623325
Test Accuracy Score,0.8989868891537545
Test MCC,0.8985713599116008
Test Balanced Accuracy,0.7943943777364091
Bootstrapping Results,
Accuracy ,0.8987838200238379
F1-Score,0.7748443305911898
MCC,0.8983665869741744
Balanced Accuracy,0.8111179790728442
