Metric,Value
Validation,
Validation F1 Score,0.8855913898346801
Validation Accuracy Score,0.9049322008642527
Regular Testing,
Test F1 Score,0.755415752005513
Test Accuracy Score,0.8922824791418356
Test MCC,0.8918428925257131
Test Balanced Accuracy,0.7753109647755342
Bootstrapping Results,
Accuracy ,0.8921206793802146
F1-Score,0.7612020975384695
MCC,0.8916796419201718
Balanced Accuracy,0.7946541486345133
