Metric,Value
Validation,
Validation F1 Score,0.8182392045158571
Validation Accuracy Score,0.845775592311131
Regular Testing,
Test F1 Score,0.642729322526784
Test Accuracy Score,0.8294100119189511
Test MCC,0.8287310302949238
Test Balanced Accuracy,0.6677738118465018
Bootstrapping Results,
Accuracy ,0.829159862932062
F1-Score,0.6500107777724257
MCC,0.8284781738545469
Balanced Accuracy,0.6896118379794332
