Metric,Value
Validation,
Validation F1 Score,0.8613177031929267
Validation Accuracy Score,0.8800476829086574
Regular Testing,
Test F1 Score,0.6848585054557281
Test Accuracy Score,0.8587604290822408
Test MCC,0.8581977913678858
Test Balanced Accuracy,0.7106835585507187
Bootstrapping Results,
Accuracy ,0.8586489868891538
F1-Score,0.6911942297656845
MCC,0.858084776155674
Balanced Accuracy,0.7330429219075619
