Metric,Value
Validation,
Validation F1 Score,0.9012189428480056
Validation Accuracy Score,0.9190760059612518
Regular Testing,
Test F1 Score,0.7680812314125132
Test Accuracy Score,0.9026970645209358
Test MCC,0.9022882377307749
Test Balanced Accuracy,0.798436006918152
Bootstrapping Results,
Accuracy ,0.9025727909402473
F1-Score,0.7694749704551114
MCC,0.9021618291872943
Balanced Accuracy,0.8161609417835891
