Metric,Value
Validation,
Validation F1 Score,0.906728633665191
Validation Accuracy Score,0.9239940387481371
Regular Testing,
Test F1 Score,0.7875681254609925
Test Accuracy Score,0.9101475189986589
Test MCC,0.9097720569832879
Test Balanced Accuracy,0.81080356970902
Bootstrapping Results,
Accuracy ,0.910041126508717
F1-Score,0.791147823433384
MCC,0.9096636373282219
Balanced Accuracy,0.8275426846954451
