Metric,Value
Validation,
Validation F1 Score,0.8898566323685635
Validation Accuracy Score,0.9102831594634874
Regular Testing,
Test F1 Score,0.7629126813607425
Test Accuracy Score,0.8982267918343019
Test MCC,0.8978037206778646
Test Balanced Accuracy,0.7892895154180974
Bootstrapping Results,
Accuracy ,0.898109372671733
F1-Score,0.7660581268200886
MCC,0.8976840272995531
Balanced Accuracy,0.8065034600861137
