Metric,Value
Validation,
Validation F1 Score,0.8844922396399298
Validation Accuracy Score,0.9053651266766021
Regular Testing,
Test F1 Score,0.751013283491579
Test Accuracy Score,0.8945015645954403
Test MCC,0.894063827434275
Test Balanced Accuracy,0.7780768695397156
Bootstrapping Results,
Accuracy ,0.8943334823424229
F1-Score,0.7555586440231028
MCC,0.8938932144938996
Balanced Accuracy,0.7965687299049429
