Metric,Value
Validation,
Validation F1 Score,0.7958449034299752
Validation Accuracy Score,0.8282092379425907
Regular Testing,
Test F1 Score,0.6191301411270839
Test Accuracy Score,0.8096764791605946
Test MCC,0.8090699814546822
Test Balanced Accuracy,0.6487857872596263
