Metric,Value
Validation,
Validation F1 Score,0.8904618994356894
Validation Accuracy Score,0.9095514826404411
Regular Testing,
Test F1 Score,0.7477155821276484
Test Accuracy Score,0.8916865315852205
Test MCC,0.8912368128717993
Test Balanced Accuracy,0.768785049597203
Bootstrapping Results,
Accuracy ,0.8915509535160907
F1-Score,0.7555805522381416
MCC,0.8910997609116073
Balanced Accuracy,0.7899189853851356
