Metric,Value
Validation,
Validation F1 Score,0.8286658278886421
Validation Accuracy Score,0.8546944858420268
Regular Testing,
Test F1 Score,0.6587851058671009
Test Accuracy Score,0.8372820742065266
Test MCC,0.8365931907963801
Test Balanced Accuracy,0.6897889133922235
Bootstrapping Results,
Accuracy ,0.8370925346446132
F1-Score,0.662752603121263
MCC,0.8363998711282902
Balanced Accuracy,0.7119080558009878
