Metric,Value
Validation,
Validation F1 Score,0.9115240340309365
Validation Accuracy Score,0.927123695976155
Regular Testing,
Test F1 Score,0.7957041982686675
Test Accuracy Score,0.9138727462375205
Test MCC,0.9135125273037055
Test Balanced Accuracy,0.8217632027215566
Bootstrapping Results,
Accuracy ,0.9137253762479511
F1-Score,0.7961521993326508
MCC,0.9133630114213134
Balanced Accuracy,0.8367033636917571
