Metric,Value
Validation,
Validation F1 Score,0.8158407555409354
Validation Accuracy Score,0.8451564828614009
Regular Testing,
Test F1 Score,0.6383165277389691
Test Accuracy Score,0.827447474295932
Test MCC,0.8267239381554622
Test Balanced Accuracy,0.6649846017316011
Bootstrapping Results,
Accuracy ,0.8272087617344657
F1-Score,0.6464138240280848
MCC,0.8264812061974556
Balanced Accuracy,0.6898204760684302
