Metric,Value
Validation,
Validation F1 Score,0.903457723515003
Validation Accuracy Score,0.921311475409836
Regular Testing,
Test F1 Score,0.7849324146884322
Test Accuracy Score,0.9092534644613322
Test MCC,0.9088738025836426
Test Balanced Accuracy,0.8107435113208811
Bootstrapping Results,
Accuracy ,0.9091364923260319
F1-Score,0.787114701436017
MCC,0.9087548268852986
Balanced Accuracy,0.8265655492531816
