Metric,Value
Validation,
Validation F1 Score,0.8822975306682866
Validation Accuracy Score,0.9007599463567277
Regular Testing,
Test F1 Score,0.7182868479089863
Test Accuracy Score,0.8769368295589988
Test MCC,0.8764308269262303
Test Balanced Accuracy,0.747496239825928
Bootstrapping Results,
Accuracy ,0.8768441597139451
F1-Score,0.7222355821017302
MCC,0.8763366735024388
Balanced Accuracy,0.76749105798348
