Metric,Value
Validation,
Validation F1 Score,0.8519811052590054
Validation Accuracy Score,0.8743989508961095
Regular Testing,
Test F1 Score,0.722172623993829
Test Accuracy Score,0.855727193238123
Test MCC,0.8551398137090892
Test Balanced Accuracy,0.7455706884115673
Bootstrapping Results,
Accuracy ,0.8559166423783153
F1-Score,0.7272363155049525
MCC,0.8553299714551638
Balanced Accuracy,0.7663293746117303
