Metric,Value
Validation,
Validation F1 Score,0.8316445542509509
Validation Accuracy Score,0.8571002831172702
Regular Testing,
Test F1 Score,0.655174146262561
Test Accuracy Score,0.8393921334922527
Test MCC,0.8387517363950534
Test Balanced Accuracy,0.6812396338528005
Bootstrapping Results,
Accuracy ,0.8392677294398093
F1-Score,0.6620195626152433
MCC,0.8386253460150875
Balanced Accuracy,0.704007694061527
