Metric,Value
Validation,
Validation F1 Score,0.8832046776792999
Validation Accuracy Score,0.9010579645358366
Regular Testing,
Test F1 Score,0.7202727707842992
Test Accuracy Score,0.8781287246722288
Test MCC,0.877615705595356
Test Balanced Accuracy,0.7497646052114757
Bootstrapping Results,
Accuracy ,0.8780448450536353
F1-Score,0.7226736820032416
MCC,0.8775303996675241
Balanced Accuracy,0.7697453009655565
