Metric,Value
Validation,
Validation F1 Score,0.8204050434447493
Validation Accuracy Score,0.848435171385991
Regular Testing,
Test F1 Score,0.6436832694224649
Test Accuracy Score,0.8314707197139025
Test MCC,0.8307579969328164
Test Balanced Accuracy,0.6747325557352617
Bootstrapping Results,
Accuracy ,0.8312267918343018
F1-Score,0.649906363465061
MCC,0.8305101824493807
Balanced Accuracy,0.6988981523992346
