Metric,Value
Validation,
Validation F1 Score,0.8340136107178223
Validation Accuracy Score,0.8569512740277156
Regular Testing,
Test F1 Score,0.6424937780714638
Test Accuracy Score,0.8389451728247914
Test MCC,0.838316113336135
Test Balanced Accuracy,0.670856173571912
Bootstrapping Results,
Accuracy ,0.8387797973778308
F1-Score,0.6519773733698195
MCC,0.8381484038463861
Balanced Accuracy,0.696222030869252
