Metric,Value
Validation,
Validation F1 Score,0.8169799552629691
Validation Accuracy Score,0.8444113263785394
Regular Testing,
Test F1 Score,0.6334403546610077
Test Accuracy Score,0.8253613470421696
Test MCC,0.8246178822346075
Test Balanced Accuracy,0.6643838654749455
Bootstrapping Results,
Accuracy ,0.8251828341528833
F1-Score,0.6409316986149599
MCC,0.8244358456156142
Balanced Accuracy,0.6904929911774143
