Metric,Value
Validation,
Validation F1 Score,0.9037705655886444
Validation Accuracy Score,0.919833109819699
Regular Testing,
Test F1 Score,0.78190815731289
Test Accuracy Score,0.9016686531585221
Test MCC,0.9012622339197803
Test Balanced Accuracy,0.8060314497997266
Bootstrapping Results,
Accuracy ,0.9014153754469606
F1-Score,0.7820684332725844
MCC,0.9010069436061466
Balanced Accuracy,0.8206407907761898
